x,y
0.7422136023551541,2.4505858952432735
0.7224887189530214,2.4776631730749217
0.6934579768538849,2.494380410082676
0.6601380086309833,2.4978487984151467
0.6282866429114821,2.487468986191287
0.6034079277222946,2.465034647989876
0.5898010081755986,2.4344225304471494
0.5898172163725952,2.4009225343681293
0.6068628852439225,2.362673863832684
0.640745234718682,2.3380669132074994
0.6823909802503971,2.3336911270943954
0.7206478934600734,2.350718288239674
0.7452712343930677,2.384588728247113
0.7496671693208071,2.426232351781948
0.7326585198874374,2.464497498710357
0.6987999972759947,2.489137224187124
0.657158505486327,2.493553306900461
0.618885133796611,2.476563173160527
0.5942290295439449,2.442716575870967
0.5906800459717995,2.4094050956335975
0.6009827751774668,2.3775287129825706
0.6233568628472367,2.352595798974267
0.6539359738864924,2.338914864501474
0.6874359111508295,2.338850031751429
0.7180677466167127,2.352412504092085
0.7405381721402624,2.377258630083688
0.7509642050463882,2.409094896162492
0.7475441836308208,2.442419863582087
0.7308691017708757,2.4714748398333954
0.7038204827336589,2.4912390045812294
0.6710724400109938,2.4982970282305588
0.6440238209737771,2.5180611929783927
0.6273487391138322,2.5471161692297017
0.623928717698265,2.5804411366492968
0.6343547506043907,2.6122774027281004
0.6568251761279404,2.6371235287197035
0.6874570115938237,2.6506860010603592
0.7209569488581608,2.6506211683103142
0.7515360598974165,2.636940233837521
0.7739101475671863,2.6120073198292175
0.7842128767728537,2.5801309371781906
0.7806638932007082,2.5468194569408213
0.763876475923297,2.5178292409851912
0.7367515602335182,2.498169918798951
0.7039764440010233,2.4912387027478924
0.6712148031705104,2.49823333569698
0.6441279850813563,2.5179451160783937
0.6273967041799021,2.5469677665327652
0.6239121951605836,2.5802860527566134
0.6342765956259587,2.6121424367791817
0.6566988942129997,2.6370320033899843
0.6873044247807408,2.650653732306208
0.7543044247807409,2.650653732306208
0.8213044247807408,2.650653732306208
0.8883044247807409,2.650653732306208
0.955304424780741,2.650653732306208
1.022304424780741,2.650653732306208
1.089304424780741,2.650653732306208
1.156304424780741,2.650653732306208
1.223304424780741,2.650653732306208
1.290304424780741,2.650653732306208
1.3573044247807409,2.650653732306208
1.4243044247807406,2.650653732306208
1.4578044247807407,2.650653732306208
1.4884099553484815,2.6370320033899843
1.5108322539355226,2.6121424367791817
1.5211966544008977,2.5802860527566134
1.517712145381579,2.546967766532765
1.5009808644801248,2.517945116078393
1.4738940463909704,2.49823333569698
1.4411324055604575,2.4912387027478924
1.4083572893279628,2.498169918798951
1.3812323736381842,2.5178292409851917
1.364444956360773,2.546819456940822
1.3608959727886276,2.580130937178191
1.371198701994295,2.612007319829218
1.3935727896640648,2.6369402338375214
1.4241519007033208,2.6506211683103147
1.457651837967658,2.65068600106036
1.488283673433541,2.637123528719704
1.5107540989570907,2.612277402728101
1.5211801318632163,2.580441136649297
1.5177601104476492,2.5471161692297026
1.501085028587704,2.5180611929783936
1.4740364095504872,2.4982970282305597
1.441288366827822,2.4912390045812303
1.4084998979496826,2.4981067777739954
1.3813369862532832,2.517713568132787
1.3644934954757213,2.546671241009353
1.3608800506431573,2.579975790495001
1.3711210700011438,2.6118720523842787
1.3934468629534504,2.6368482204060295
1.42399943993283,2.6505883091946476
1.4574991889904132,2.6507179744519123
1.4881572146255726,2.637214809483879
1.5106756829246137,2.6124122171704722
1.536894748667314,2.532872144932763
1.563113814410014,2.453332072695054
1.5893328801527142,2.373792000457345
1.6155519458954144,2.294251928219636
1.6417710116381143,2.214711855981927
1.6679900773808145,2.135171783744218
1.6942091431235147,2.055631711506509
1.7204282088662148,1.9760916392688
1.746647274608915,1.896551567031091
1.7728663403516152,1.817011494793382
1.7990854060943153,1.7374714225556729
1.8095730323913954,1.7056553936605894
1.8062175113889711,1.6723238698610046
1.7895986910255988,1.6432366766356354
1.762588372348561,1.6234202015463353
1.729854050388679,1.6162988136319754
1.6970523516712424,1.6231031182438023
1.669851545704537,1.642657303339624
1.6529520445126489,1.671582324678689
1.6492741519535081,1.7048798186733338
1.65945342310697,1.7367958403361963
1.6817308377225046,1.7618151688253374
1.7122567662099974,1.7756143604674763
1.7457562015904413,1.7758088577463114
1.7764403025679179,1.7623650507258273
1.7990067293014929,1.7376060849865607
1.8095559097090383,1.7058104124393563
1.8062649016875678,1.6724724571000946
1.7897024050651091,1.6433531558442085
1.7627304879130412,1.623484444634319
1.730010009319488,1.6162997191274657
1.697195203618654,1.623040529673425
1.669956605259887,1.642542036267783
1.6530011569492788,1.6714342977332046
1.6492588304387872,1.7047246115239887
1.6593763152621526,1.736660273421763
1.6816052681028035,1.761722668670584
1.712104433766209,1.7755809114825762
1.745603430000302,1.7758402400545084
1.7763134913954741,1.7624558413341789
1.7989277920430018,1.7377405949015974
1.8095384870499789,1.705965397790188
1.8063120043356458,1.6726211357756509
1.7898058934874859,1.6434698355530493
1.7292057106236778,1.5986478714966514
1.673621030818507,1.5477387957246769
1.6236604766970972,1.4913000354895183
1.5798710897051955,1.4299495651419045
1.542732340296836,1.3643591396410506
1.5126508779883596,1.2952469391958055
1.4899560787628954,1.223369705574054
1.4748964385788559,1.1495144561835924
1.4676368524716061,1.0744898666508838
1.4682568090406918,0.9991174162538558
1.47674952009203,0.9242223931615402
1.4930219949650183,0.8506248579683833
1.516896058730716,0.7791306644677123
1.5481103031123757,0.710522635982104
1.586322948766779,0.645551993865137
1.6311155875859251,0.5849301320278631
1.6819977640428625,0.5293208275545548
1.7384123454183635,0.47933297269733005
1.7997416221073295,0.4355139078304454
1.8653140712098142,0.3983434283648525
1.9344117093489512,0.36822853124411103
2.0062779542063494,0.3454989585447283
2.080125908695325,0.3304035869761271
2.1551469770647005,0.3231077028132936
2.23051971859141,0.32369119210014036
2.3054188419187067,0.3321476659398933
2.3790242415567557,0.34838453045010725
2.45052997760075,0.372224000616339
2.519153100343413,0.4034050469433215
2.584142223157094,0.44158625358884535
2.644785749776961,0.4863495566853047
2.700419665900916,0.537204821916279
2.750434809792381,0.5935952112261257
2.769923135340974,0.620843241747836
2.7766480684163124,0.6536613049925221
2.7694475127067215,0.6863783035937552
2.7495657540866305,0.713340604574429
2.720438442859646,0.7298890105606975
2.687098899144597,0.7331638884015238
2.6553083342948374,0.7225993256309586
2.6305602896949565,0.7000209224880812
2.6171313300376426,0.669330320628192
2.617342035217531,0.6358309832716535
2.63115599450612,0.6053117347754469
2.6624436244692022,0.5774801010416319
2.7034539589307043,0.5690144001045716
2.7432049249327695,0.5821816445734284
2.771051693202188,0.6134558051848549
2.7795372350462935,0.6544620389135447
2.7663892247003106,0.6942193709284313
2.735128540761457,0.7220812672148491
2.6941264173646613,0.7305866479796328
2.654362728643682,0.7174578748343198
2.626485710862411,0.6862106748858013
2.617960493167959,0.6452126714190201
2.6284481194650393,0.6133966425239363
2.65096658776408,0.588594050210529
2.681624613399239,0.5750908852424959
2.715124362456823,0.5752205504997605
2.7456769394362026,0.5889606392883779
2.7680027323885095,0.6139368073101287
2.778243751746496,0.6458330691994055
2.774630306913932,0.6791376186850542
2.7577868161363703,0.70809529156162
2.7306239044399714,0.7277020819204121
2.6978354355618315,0.7345698551131776
2.6650873928391663,0.7275118314638485
2.6380387738019495,0.707747666716015
2.621363691942004,0.6786926904647061
2.617943670526436,0.6453677230451114
2.6283697034325617,0.6135314569663075
2.6508401289561108,0.5886853309747043
2.6814719644219935,0.5751228586340479
2.7149719016863303,0.5751876913840926
2.7455510127255867,0.5888686258568856
2.767925100395357,0.6138015398651887
2.778227829601024,0.6456779225162156
2.7693553706706613,0.7289566231096387
2.760482911740299,0.8122353237030618
2.751610452809936,0.8955140242964851
2.7427379938795737,0.9787927248899082
2.733865534949211,1.0620714254833314
2.724993076018848,1.1453501260767545
2.7161206170884857,1.2286288266701777
2.707248158158123,1.311907527263601
2.69837569922776,1.3951862278570244
2.6895032402973977,1.4784649284504476
2.680630781367035,1.5617436290438709
2.6761945519018537,1.6033829793405827
2.651538447649188,1.6372295766301432
2.6132650759594727,1.6542197103700778
2.5716235841698047,1.649803627656741
2.537765061558362,1.6251639021799746
2.5207564121249915,1.5868987552515659
2.5251523470527304,1.5452551317167305
2.5497756879857243,1.5113846917092912
2.5880326011954002,1.4943575305640118
2.6296783467271156,1.4987333166771153
2.6635606962018756,1.5233402673022993
2.677197231298938,1.5539392037306556
2.6772134394959353,1.5874391998096755
2.6636065199492394,1.6180513173524027
2.638727804760052,1.6404856555538143
2.606876439040551,1.6508654677776744
2.5735564708176493,1.647397079445204
2.544525728718513,1.6306798424374502
2.5248008453163795,1.6036025646058025
2.517790362226912,1.5708443118005582
2.524705719987892,1.5380658458962841
2.5443519161126145,1.5109314216748466
2.580579529063258,1.489929619730767
2.601458515564187,1.4536310860455885
2.6013977348444195,1.4117561301566075
2.5804134632476554,1.3755183602120702
2.5441250356237344,1.354621813952378
2.5022500552286338,1.3546623344401274
2.4660021367730427,1.3756290707774026
2.4450880356462252,1.4119073838453673
2.4451082958924717,1.4537823789441422
2.4660574920621885,1.4900404374255711
2.502325682081866,1.5109720885237659
2.5693256820818657,1.510972088523765
2.636325682081866,1.510972088523764
2.7033256820818656,1.5109720885237632
2.7703256820818654,1.5109720885237623
2.8373256820818655,1.5109720885237616
2.9043256820818653,1.5109720885237607
2.971325682081865,1.5109720885237599
3.038325682081865,1.510972088523759
3.105325682081865,1.510972088523758
3.1723256820818646,1.5109720885237572
3.2393256820818648,1.5109720885237565
3.314700682081865,1.5109720885237556
3.3896630240389523,1.5188485035273418
3.4633919102529824,1.5345150909872374
3.5350800487069423,1.557800310118823
3.60394249248436,1.5884492001803239
3.6692252345197796,1.626126172157074
3.730213463574347,1.670418683282405
3.786239391037983,1.720841754161115
3.836689562858826,1.7768432790354205
3.8810115765382163,1.8378100710488103
3.9187201296437064,1.9030745763153825
