x,y
272.17601012863145,515.9951580990003
274.22421400022876,522.3744104768557
278.6893725906901,527.3696440812059
284.799887986566,530.1176618389295
291.49983779808264,530.1435948903825
297.6314429251145,527.4429618967758
302.13513658492275,522.4824434340944
307.3789497334628,506.5744289865526
312.6227628820028,490.6664145390108
317.86657603054283,474.758400091469
323.11038917908286,458.8503856439272
328.3542023276229,442.9423711963854
333.5980154761629,427.0343567488436
338.84182862470294,411.1263423013018
344.08564177324297,395.21832785376
349.329454921783,379.3103134062182
354.573268070323,363.4022989586764
359.81708121886305,347.4942845111346
361.9146064782791,341.1310787321179
361.2435022777942,334.46477397220093
357.91973820511976,328.6473353271271
352.5176744697122,324.68404030926706
345.9708100777358,323.2597627263951
339.4104703342485,324.62062364876044
333.97030914090743,328.53146066792476
330.59040890252976,334.31646493573777
329.85483039070164,340.9759637346668
331.890684621394,347.35916806723924
336.34616754450093,352.3630337650675
342.45135324199947,355.1228720934953
349.15124031808824,355.16177154926226
355.28806051358356,352.47301014516546
359.80134586029857,347.52121699731214
361.9111819418077,341.16208248787126
361.2529803375136,334.4944914200189
357.94048101302184,328.6706311688417
352.54609758260824,324.69688892686383
346.0020018638976,323.25994382549317
339.4390407237308,324.608105934685
333.9913210519774,328.5084072535566
330.60023138985576,334.2868595466409
329.8517660877574,340.94492230479773
331.8752630524305,347.3320546843526
336.3210536205607,352.3445337341168
342.4208867532418,355.11618229651526
349.1206860000604,355.16804801090166
355.2626982790948,352.49116826683576
359.78555840860037,347.5481189803195
361.90769740999576,341.1930795580376
361.26240086712914,334.5242271551302
357.9611786974972,328.69396711060983
345.84114212473554,319.7295742993303
334.7242061637014,309.54775914493536
324.73209533941946,298.26000709790367
315.9742179410391,285.9899130283809
308.5464680593672,272.8718279282101
302.5301755976719,259.0493878391611
297.9912157525791,244.6739411148108
294.9792877157712,229.9028912367185
293.52737049432125,214.89797333017674
293.65136180813835,199.82348325077115
295.349904018406,184.84447863230804
298.60439899300366,170.12497159367666
303.3792117461432,155.82613289354245
309.62206062247515,142.1045271964208
317.2645897533558,129.11039877302738
326.223117517185,116.98602640557263
336.3995528085725,105.86416551091096
347.6824690836727,95.866594539466
359.9483244214659,87.10278156608908
373.0628142419628,79.6686856729705
386.88234186979025,73.64570624882221
401.25559084126985,69.09979170894566
416.02518173906503,66.08071739522542
431.0293954129401,64.62154056265872
446.103943718282,64.73823842002807
461.0837683837413,66.42953318797866
475.8048483113512,69.67690609002145
490.10599552015,74.4448001232678
503.83062006868255,80.68100938866431
516.8284446314188,88.31725071776907
528.9571499553922,97.26991133706095
540.0839331801832,107.4409643832558
550.0869619584762,118.71904224522514
553.9846270681948,124.1686483495672
555.3296136832624,130.73226099850442
553.8895025413443,137.27566071875103
549.9131508173261,142.6681209148858
544.0876885719292,145.9778021121395
537.4197798289194,146.63277768030477
531.0616668589674,144.51986512619172
526.1120579389913,140.00418449761625
523.4262660075285,133.8660641256384
523.4684070435062,127.16619665433072
526.2311989012239,121.06234695508938
532.4887248938404,115.49602020832639
540.6907917861408,113.80288002091433
548.6409849865539,116.43632891468567
554.2103386404376,122.69116103697098
555.9074470092587,130.89240778270894
553.2778449400621,138.84387418568627
547.0257081522914,144.41625344296983
538.8252834729323,146.11732959592655
530.8725457287364,143.49157496686396
525.2971421724822,137.24213497716028
523.5920986335918,129.042534283804
525.6896238930078,122.67932850478726
530.193317552816,117.7188100421058
536.3249226798479,115.01817704849917
543.0248724913646,115.04411009995209
549.1353878872405,117.79212785767558
553.6005464777019,122.78736146202573
555.6487503492992,129.1666138398811
554.9260613827864,135.82752373701084
551.5573632272741,141.619058312324
546.1247808879942,145.54041638408242
539.5670871123663,146.91397102263554
533.0174785678332,145.5023662927697
527.6077547603899,141.549533343203
524.2727383884007,135.73853809294124
523.5887341052872,129.07354460902226
525.6739406865123,122.70629139326151
530.1680257912221,117.73706619494087
536.2943928843987,115.02457172680958
542.9943803372661,115.03753827681854
549.1102025451173,117.77372517137712
553.5850200790713,122.76030797303774
555.6455659202048,129.1355845032431
553.8710741341323,145.79132462192774
552.0965823480598,162.44706474061238
550.3220905619872,179.102804859297
548.5475987759147,195.75854497798164
546.7731069898422,212.41428509666628
544.9986152037696,229.0700252153509
543.2241234176971,245.72576533403554
541.4496316316246,262.3815054527202
539.675139845552,279.03724557140487
537.9006480594795,295.69298569008953
536.126156273407,312.3487258087742
535.2389103803707,320.6765958681165
530.3076895298376,327.4459153260286
522.6530151918945,330.84394207401556
514.3247168339609,329.9607255313482
507.5530123116723,325.03278043599494
504.15128242499827,317.3797510503132
505.03046941054606,309.0510263433461
509.95513759714487,302.2769383418582
517.60652023908,298.87150611280236
525.9356693454231,299.7466633354231
532.7121392403751,304.6680534604599
535.4394462597876,310.7878407461311
535.442687899187,317.4878399619351
532.7213039898479,323.61026347048056
527.7455609520105,328.09713111076286
521.3752878081102,330.1730935555349
514.7112941635298,329.4794158890408
508.9051457437025,326.13596848749006
504.9601690632759,320.7205129211605
503.55807244538244,314.16886236011163
504.94114399757837,307.61316917925683
508.8703832225229,302.18628433496934
516.1159058126516,297.9859239461534
520.2917031128374,290.7262172091177
520.2795469688839,282.3512260313215
516.082692649531,275.103672042414
508.8250071247469,270.9243627904756
500.45001104572674,270.9324668880255
493.2004273546085,275.1258141554805
489.01760712924505,282.38147676907346
489.0216591784943,290.7564757888284
493.21149841243766,298.00808748511423
500.4651364163732,302.19441770475316
513.8651364163732,302.194417704753
527.2651364163731,302.1944177047528
540.6651364163731,302.19441770475265
554.0651364163731,302.1944177047525
567.4651364163731,302.1944177047523
580.865136416373,302.19441770475214
594.265136416373,302.19441770475197
607.665136416373,302.1944177047518
621.065136416373,302.19441770475163
634.465136416373,302.19441770475146
647.8651364163729,302.1944177047513
662.940136416373,302.1944177047511
677.9326048077904,303.7697007054684
692.6783820505965,306.90301819744747
707.0160097413884,311.5600620237646
720.788498496872,317.68984003606477
733.8450469039559,325.2252344314148
746.0426927148694,334.083736656481
757.2478782075966,344.168350832223
767.3379125717652,355.3686558070841
776.2023153076433,367.5620142097621
783.7440259287413,380.6149152630765
